562,2020-04-18,West Bengal,55,10,287
563,2020-04-19,Andaman and Nicobar Islands,11,0,14
564,2020-04-19,Andhra Pradesh,42,15,603
565,2020-04-19,Arunachal Pradesh,0,0,1
566,2020-04-19,Assam,12,1,35
567,2020-04-19,Bihar,37,2,86
568,2020-04-19,Chandigarh,10,0,23
569,2020-04-19,Chhattisgarh,24,0,36
570,2020-04-19,Delhi,72,43,1893
571,2020-04-19,Goa,6,0,7
572,2020-04-19,Gujarat,94,58,1604
573,2020-04-19,Haryana,87,3,233
574,2020-04-19,Himachal Pradesh,16,1,39
575,2020-04-19,Jammu and Kashmir,51,5,341
576,2020-04-19,Jharkhand,0,2,35
577,2020-04-19,Karnataka,104,14,384
578,2020-04-19,Kerala,257,3,400
579,2020-04-19,Ladakh,14,0,18
580,2020-04-19,Madhya Pradesh,127,70,1407
581,2020-04-19,Maharashtra,365,211,3651
582,2020-04-19,Manipur,1,0,2
583,2020-04-19,Meghalaya,0,1,11
584,2020-04-19,Mizoram,0,0,1
585,2020-04-19,Nagaland,0,0,0
586,2020-04-19,Odisha,24,1,61
587,2020-04-19,Puducherry,3,0,7
588,2020-04-19,Punjab,31,16,219
589,2020-04-19,Rajasthan,183,11,1351
590,2020-04-19,Tamil Nadu,365,15,1372
591,2020-04-19,Telangana,186,18,844
592,2020-04-19,Tripura,1,0,2
593,2020-04-19,Uttarakhand,9,0,42
594,2020-04-19,Uttar Pradesh,108,17,1084
595,2020-04-19,West Bengal,62,12,310
596,2020-04-20,Andaman and Nicobar Islands,11,0,15
597,2020-04-20,Andhra Pradesh,92,20,722
598,2020-04-20,Arunachal Pradesh,0,0,1
599,2020-04-20,Assam,17,1,35
600,2020-04-20,Bihar,42,2,96
601,2020-04-20,Chandigarh,13,0,26
602,2020-04-20,Chhattisgarh,25,0,36
603,2020-04-20,Delhi,290,45,2003
604,2020-04-20,Goa,7,0,7
605,2020-04-20,Gujarat,106,67,1851
606,2020-04-20,Haryana,87,3,233
607,2020-04-20,Himachal Pradesh,16,1,39
608,2020-04-20,Jammu and Kashmir,56,5,350
609,2020-04-20,Jharkhand,0,2,42
610,2020-04-20,Karnataka,111,16,395
611,2020-04-20,Kerala,270,3,402
612,2020-04-20,Ladakh,14,0,18
613,2020-04-20,Madhya Pradesh,127,74,1485
614,2020-04-20,Maharashtra,507,223,4203
615,2020-04-20,Manipur,2,0,2
616,2020-04-20,Meghalaya,0,1,11
617,2020-04-20,Mizoram,0,0,1
618,2020-04-20,Nagaland,0,0,0
619,2020-04-20,Odisha,24,1,68
620,2020-04-20,Puducherry,3,0,7
621,2020-04-20,Punjab,31,16,219
622,2020-04-20,Rajasthan,183,14,1478
623,2020-04-20,Tamil Nadu,411,15,1477
624,2020-04-20,Telangana,190,21,873
625,2020-04-20,Tripura,1,0,2
626,2020-04-20,Uttarakhand,11,0,44
627,2020-04-20,Uttar Pradesh,129,17,1176
628,2020-04-20,West Bengal,66,12,339
629,2020-04-21,Andaman and Nicobar Islands,11,0,16
630,2020-04-21,Andhra Pradesh,96,22,757
631,2020-04-21,Arunachal Pradesh,1,0,1
632,2020-04-21,Assam,19,1,35
